gameID,theme
5641,Fantasy
214351,Action
65128,Fantasy
49401,Action
15078,Fantasy
15078,Historical
26075,Fantasy
26075,Warfare
5825,NA
4989,NA
21051,NA
20755,Action
20755,Horror
6617,Action
1014,Action
5120,Action
7199,NA
15004,NA
6582,NA
198090,Party
44068,NA
7478,NA
19619,Action
19619,Sandbox
4327,Action
4327,Science fiction
3233,Action
3233,Warfare
202591,Drama
202591,Romance
24323,NA
334,Sandbox
20302,Action
21220,Business
21220,Educational
2399,Science fiction
44985,Action
44985,Science fiction
44985,Comedy
44985,Kids
20672,Action
20672,Fantasy
46811,NA
187303,NA
20737,Action
3789,Action
3789,Comedy
49155,NA
18538,Educational
18538,Kids
209160,NA
131087,Non-fiction
10075,Action
10075,Fantasy
10075,Horror
20881,Action
20881,Fantasy
66321,Science fiction
66321,Drama
21535,NA
8221,Fantasy
8221,Historical
5320,Action
5320,Comedy
5320,Party
6386,Action
214785,Action
79704,NA
18797,Science fiction
18797,Historical
18797,Warfare
7508,NA
20070,Fantasy
20070,Science fiction
180079,NA
6693,Fantasy
6693,Warfare
16997,Fantasy
16997,Comedy
9333,Action
9333,Comedy
10870,Action
10870,Science fiction
10870,Warfare
10870,"4X (explore, expand, exploit, and exterminate)"
51624,Action
1184,Action
1184,Non-fiction
1184,Warfare
942,Comedy
942,Sandbox
11751,Action
11743,Action
11743,Fantasy
11743,Science fiction
21588,Fantasy
21588,Drama
21588,Romance
3273,Action
3273,Horror
840,Business
5146,Fantasy
5146,Science fiction
5146,Historical
5146,Mystery
8223,Action
8223,Fantasy
8223,Historical
8223,Stealth
29767,Action
3230,Fantasy
3230,Comedy
20065,Action
20065,Horror
20065,Survival
21253,Fantasy
2125,Action
2125,Science fiction
4840,Action
4840,Horror
4840,Survival
23001,Historical
826,Action
826,Comedy
826,Sandbox
826,Open world
49182,NA
740,Action
740,Science fiction
21840,Action
5422,Science fiction
21008,Action
21008,Fantasy
172698,Historical
832,Fantasy
832,Drama
62900,NA
69407,NA
1166,NA
20371,NA
65516,Action
65516,Science fiction
66821,NA
123457,NA
7130,Action
50649,Educational
218314,Action
50619,NA
4048,NA
7245,NA
68071,NA
4751,Action
170252,Action
4874,NA
214456,Action
214456,Science fiction
3413,Action
3413,Non-fiction
21107,NA
21111,NA
98281,NA
72569,NA
209511,NA
50959,NA
124125,NA
68900,Erotic
92183,NA
44014,Action
44014,Comedy
44014,Kids
44014,Mystery
8326,Fantasy
8326,Horror
8326,Mystery
166440,NA
61026,NA
66970,NA
59419,Comedy
212667,NA
21269,Action
61016,NA
88652,NA
5860,Action
5860,Science fiction
61686,Party
40988,Action
21618,Party
214918,Warfare
3582,NA
68935,NA
124106,NA
71355,NA
43652,NA
2995,Business
51036,NA
4960,Action
3572,NA
8637,Drama
8637,Romance
58466,NA
9145,Action
60503,Fantasy
60503,Romance
77232,NA
6610,Action
6610,Science fiction
23452,NA
21202,NA
5104,NA
19252,Action
124484,NA
80426,Action
80426,Science fiction
4924,Horror
4924,Mystery
23113,NA
8267,Action
24296,Action
80093,NA
10743,Business
43421,Action
54141,NA
38373,Action
45506,Action
42813,Comedy
64899,Action
64899,Fantasy
23698,NA
47637,NA
44796,Action
44796,Party
209784,NA
5192,Action
225826,NA
64327,NA
47770,NA
66919,NA
14436,Mystery
8391,Historical
8391,Business
81662,Non-fiction
23148,NA
6903,NA
94110,Non-fiction
101595,NA
5995,Comedy
4095,NA
7506,Historical
7506,Business
197884,NA
49216,Action
153784,NA
4193,Comedy
9059,Historical
9059,Warfare
5044,Action
51051,Action
4185,NA
206295,NA
45124,NA
4585,Action
220133,NA
6300,Action
17481,NA
43012,NA
197613,Action
197613,Horror
197613,Mystery
11336,Fantasy
11336,Horror
11336,Warfare
9719,Action
42853,Action
42853,Horror
42853,Comedy
6244,Action
6244,Comedy
6525,Action
120141,NA
139896,Drama
139896,Open world
207256,Fantasy
207256,Science fiction
51045,NA
10738,NA
16137,Action
16137,Comedy
10612,Action
319,Action
50608,NA
21542,NA
6925,Action
6925,Science fiction
159300,Comedy
159300,Warfare
45072,NA
206788,NA
3898,Action
3898,Fantasy
3898,Historical
5727,Action
5727,Comedy
5727,Kids
20823,Fantasy
20823,Historical
15847,Action
15847,Science fiction
136599,NA
24322,NA
18864,Action
18864,Fantasy
99551,Action
99551,Fantasy
215550,NA
215549,NA
4329,Action
4329,Science fiction
206903,NA
206921,NA
23714,NA
225877,Party
209425,Non-fiction
85169,NA
6000,Action
6000,Stealth
46546,Non-fiction
171986,Non-fiction
4873,Action
42562,Fantasy
1606,Science fiction
1606,"4X (explore, expand, exploit, and exterminate)"
308,Sandbox
308,Open world
888,Action
888,Science fiction
16274,Action
1370,Action
1370,Historical
1370,Warfare
6046,Fantasy
6046,Historical
9855,Historical
9855,Warfare
848,Fantasy
848,Historical
848,Warfare
18055,Fantasy
18055,Science fiction
218643,Fantasy
218643,Romance
1789,Action
1789,Horror
51,Action
51,Science fiction
138356,Science fiction
21760,Action
21760,Science fiction
7000,Action
370,Fantasy
1371,Action
1371,Historical
1371,Warfare
122527,NA
733,Action
733,Comedy
733,Sandbox
733,Open world
13146,Fantasy
13146,Comedy
13146,Sandbox
13146,Romance
138012,Drama
47779,NA
2993,Action
2993,Fantasy
2993,Thriller
2993,Drama
2993,Mystery
49638,Action
49638,Kids
142322,Action
142322,Fantasy
37094,Action
37094,Fantasy
37094,Drama
37094,Open world
11318,Action
11318,Horror
11318,Survival
1961,Action
1961,Fantasy
1961,Science fiction
1961,Mystery
2207,Action
2207,Fantasy
2207,Drama
2207,Open world
948,Action
948,Comedy
948,Warfare
3808,Action
72561,NA
43327,Action
43327,Stealth
97597,NA
69199,NA
61461,NA
3631,Non-fiction
67280,NA
53943,Action
20648,Action
20648,Educational
136666,Action
69089,Action
6838,NA
68942,NA
5103,NA
122502,NA
203212,Action
4762,Action
207101,Action
207101,Science fiction
200959,Action
200959,Science fiction
3785,Action
2116,Fantasy
48048,NA
7075,Action
7075,Fantasy
21898,Action
21898,Science fiction
21898,Horror
142951,NA
6018,NA
51026,NA
73266,NA
128617,NA
61418,NA
21314,NA
21364,NA
82276,NA
6367,Action
6367,Science fiction
230,Science fiction
88845,NA
36881,Action
36881,Science fiction
38269,Action
22952,Action
67340,Action
84319,NA
225339,Historical
185196,NA
5286,Party
50951,NA
43051,Mystery
78289,Action
78289,Science fiction
78289,Historical
78289,Non-fiction
78289,Educational
45437,Fantasy
45437,Romance
4704,Science fiction
65567,Romance
18021,Action
45829,Action
20812,NA
20577,Action
20577,Fantasy
172844,Educational
276,Action
276,Science fiction
49311,NA
9122,Action
3818,Action
3818,Science fiction
212774,NA
146296,Action
44954,NA
254,Business
254,Sandbox
91722,NA
39349,NA
6201,Non-fiction
49180,NA
42773,NA
200958,Action
200958,Science fiction
70646,Educational
69530,NA
50703,NA
22910,Action
22910,Warfare
218925,Action
71905,Fantasy
71905,Drama
71905,Romance
50668,Comedy
26003,Action
26003,Fantasy
7969,Non-fiction
1356,Action
1356,Science fiction
1356,Comedy
7279,Fantasy
62876,Action
47769,NA
98366,Action
4863,Action
8832,Non-fiction
70634,NA
7183,Action
216251,NA
3860,Action
3860,Party
4369,Fantasy
4369,Historical
4369,Sandbox
4369,Warfare
64745,Science fiction
124109,NA
49810,Action
49810,Fantasy
49810,Comedy
20615,NA
4256,Action
202897,Romance
205880,NA
7048,Historical
7048,Warfare
20684,NA
187357,NA
70563,Educational
187361,Party
21185,NA
21231,Action
6485,Action
168328,NA
76130,Science fiction
76130,Educational
24088,Action
6255,Action
6255,Science fiction
4773,Action
4773,Science fiction
24076,NA
3762,Action
43384,NA
49306,NA
198480,NA
11338,Fantasy
11338,Comedy
206347,NA
6302,NA
20996,Fantasy
7840,Action
7840,Science fiction
22567,Action
62754,Fantasy
62754,Drama
62754,Romance
20565,Action
51064,Action
1753,Action
49883,Action
49883,Science fiction
45223,NA
11540,Fantasy
21530,Action
4717,Action
42806,NA
2969,Action
10736,NA
5970,Action
4210,Action
6962,NA
3209,Sandbox
3209,Educational
3209,Open world
196226,Action
13195,Horror
7163,Horror
7163,Comedy
2032,NA
7188,NA
15299,Action
15299,Fantasy
5999,Action
5999,Comedy
85268,NA
15476,Action
175916,NA
4235,NA
12481,Action
12481,Horror
12892,Action
12892,Science fiction
6366,Science fiction
49375,NA
12899,NA
45458,Action
38390,Action
38390,Fantasy
38390,Comedy
5791,Action
71690,Action
15431,Action
15431,Fantasy
224864,Fantasy
224864,Comedy
224864,Sandbox
224864,Romance
1498,Fantasy
1498,Science fiction
1498,Historical
216419,NA
79331,Horror
79331,Thriller
79331,Mystery
4415,Action
4415,Fantasy
5282,NA
197298,Action
17275,Science fiction
6329,Action
6329,Horror
6384,Action
306,Action
306,Science fiction
188135,Fantasy
188135,Comedy
654,Action
654,Historical
654,Warfare
5563,Action
5563,Historical
39,Action
39,Open world
5327,Action
5327,Science fiction
112884,Action
112884,Science fiction
5126,Action
5126,Science fiction
5126,Stealth
7278,Fantasy
1017,Action
1017,Comedy
21473,Action
21309,NA
22913,Action
22913,Fantasy
22913,Historical
1321,Action
1321,Fantasy
1321,Science fiction
1321,Historical
223,Fantasy
223,Comedy
223,Sandbox
223,Romance
25930,Action
25930,Fantasy
4438,Action
4438,Science fiction
21047,Action
21047,Horror
21047,Comedy
21047,Mystery
9058,Fantasy
9058,Historical
9058,Warfare
5145,Fantasy
5145,Science fiction
5145,Historical
5145,Mystery
47838,Action
47838,Comedy
60825,NA
39300,Action
39300,Fantasy
39300,Historical
60363,NA
36686,Action
36686,Science fiction
7014,NA
66867,NA
81459,Action
68937,Action
199002,NA
47317,Fantasy
63604,NA
74717,NA
22744,Action
19787,NA
66353,NA
3477,Action
3477,Science fiction
37966,Action
3425,Action
3425,Comedy
66498,NA
47940,NA
85260,NA
5144,Action
88631,NA
79870,Drama
2124,Science fiction
2124,Sandbox
92559,Action
59214,NA
50968,NA
69155,NA
124055,NA
36742,Action
36742,Science fiction
60187,NA
21256,Kids
67354,NA
4875,Action
4875,Party
64121,NA
109060,NA
186028,Action
186028,Fantasy
56336,NA
70597,NA
92613,NA
64235,Fantasy
49345,NA
4141,NA
86235,NA
64477,NA
3886,Action
3886,Party
5925,Action
5925,Science fiction
27578,NA
4147,Action
85147,NA
3829,Warfare
50686,NA
9149,NA
74158,Science fiction
70657,Fantasy
70657,Historical
70657,Drama
70657,Romance
123329,NA
43557,Action
43557,Historical
42800,Comedy
42800,Drama
42800,Mystery
80445,NA
21124,NA
10569,NA
49324,NA
77285,Science fiction
63311,Fantasy
43659,Action
69297,NA
5976,Action
174566,NA
10683,Action
186001,Action
186001,Fantasy
28138,Action
28138,Fantasy
25101,Fantasy
15344,Action
15344,Science fiction
10609,Action
47974,NA
28502,Action
28502,Comedy
214736,Action
214736,Fantasy
214736,Science fiction
214736,Comedy
7944,NA
92236,NA
69785,NA
47915,NA
70697,Action
144422,Action
144422,Fantasy
144422,Science fiction
144422,Comedy
21444,Fantasy
21444,Survival
44992,NA
43509,Action
56050,Action
56050,Educational
80664,NA
47714,Action
43913,Science fiction
171896,NA
214769,Action
214769,Fantasy
214769,Science fiction
214769,Comedy
5935,NA
77114,NA
21121,NA
163213,Action
163213,Fantasy
4233,Action
3673,Action
3673,Comedy
3673,Party
42617,Fantasy
27258,Fantasy
11454,Horror
11548,NA
7077,Action
7077,Science fiction
7077,Horror
185741,Action
49424,Action
61909,NA
20765,NA
3869,Action
8453,Action
5004,Action
5004,Comedy
43561,NA
70154,NA
4082,Action
51033,NA
2054,Action
22219,NA
205196,Action
302,Science fiction
302,Historical
302,Warfare
8573,Party
4889,Action
1180,Action
1180,Historical
21308,NA
11605,Action
11605,Horror
11605,Survival
11605,Comedy
11605,Educational
21010,NA
22846,Action
22846,Horror
5864,NA
5041,Action
68950,Action
7233,Action
7233,Fantasy
7233,Historical
100267,NA
92464,NA
3562,NA
6309,Action
6309,Comedy
19625,Action
4067,NA
210727,NA
49428,Action
49428,Open world
46115,Action
46115,Science fiction
74157,Action
74157,Science fiction
20992,Science fiction
50567,NA
2785,Comedy
19665,NA
86662,NA
44565,Historical
44565,Drama
44565,Romance
20557,Action
20557,Fantasy
20557,Historical
20557,Stealth
1676,Action
1676,Science fiction
3511,Action
3511,Fantasy
11393,Science fiction
11393,Horror
1324,Action
1324,Comedy
152402,Action
152402,Science fiction
144423,Action
144423,Fantasy
144423,Science fiction
144423,Comedy
6618,Fantasy
6595,Action
6595,Science fiction
10996,Historical
1144,Action
1144,Historical
1144,Warfare
4994,Kids
4387,Action
4387,Science fiction
5980,Action
602,Action
602,Fantasy
6390,Action
148,Action
148,Science fiction
5597,Action
5597,Non-fiction
3234,Action
3234,Fantasy
3234,Historical
3234,Open world
11002,Action
11002,Science fiction
11002,Warfare
185631,Science fiction
185631,Comedy
185631,Party
185631,Mystery
54012,Action
54012,Science fiction
24525,Action
1277,Action
1277,Survival
1277,Comedy
1277,Kids
18905,Fantasy
21349,Fantasy
21349,Historical
21349,Stealth
21509,NA
23032,Business
23455,Action
23455,Fantasy
1010,Business
15712,NA
454,Action
454,Fantasy
454,Science fiction
454,Comedy
9919,Action
9919,Science fiction
571,Action
571,Fantasy
571,Science fiction
571,Horror
571,Historical
257,Science fiction
59970,NA
854,Science fiction
854,Comedy
854,Mystery
1591,Action
1591,Horror
1591,Survival
20638,NA
5647,Action
5647,Stealth
5647,Warfare
2823,Action
2823,Fantasy
2823,Science fiction
4729,Action
92053,NA
98248,NA
72069,NA
210002,NA
85206,NA
67562,Educational
47776,NA
58051,NA
64025,NA
222480,NA
20694,NA
64111,NA
134025,Action
134025,Science fiction
134025,Comedy
6320,Action
68123,NA
47729,Action
4290,Action
4290,Science fiction
43313,Action
72983,Action
61996,NA
171501,NA
7947,NA
20596,Horror
21376,NA
79149,Action
79149,Fantasy
79149,Science fiction
79149,Sandbox
36429,NA
19430,Action
19430,Stealth
91886,NA
178493,NA
66595,Science fiction
3662,Action
3662,Fantasy
22280,Action
19996,Action
19996,Science fiction
39228,Fantasy
39228,Science fiction
26620,Action
26620,Science fiction
89085,Educational
7940,NA
186400,NA
43606,Fantasy
43606,Drama
55170,NA
6419,Action
1051,Action
65953,Science fiction
78837,Action
22915,Action
72476,NA
136890,NA
24274,Action
7583,Action
7583,Kids
79470,NA
23125,Action
14909,Party
65983,Action
70540,NA
209552,NA
44485,"4X (explore, expand, exploit, and exterminate)"
70425,NA
4857,Action
98333,NA
67657,Action
67657,Science fiction
67185,NA
92200,NA
80739,Action
44735,NA
79532,NA
4760,Action
4760,Science fiction
72662,Science fiction
72662,Warfare
5106,Horror
5106,Survival
49337,Educational
19666,Action
19666,Science fiction
200811,Party
8306,Action
8306,Science fiction
68235,Comedy
50667,NA
209636,Action
43874,NA
9997,NA
27471,Historical
51461,Science fiction
51461,Comedy
20250,Action
167195,Action
81142,Party
5489,Action
5489,Fantasy
5489,Warfare
4231,Action
50665,Comedy
98667,Drama
98667,Romance
206503,Fantasy
206503,Thriller
206503,Historical
206502,Fantasy
206502,Thriller
206502,Historical
188105,Action
6551,NA
191467,Action
191467,Fantasy
4801,Action
3848,Action
5767,NA
13658,NA
47320,Action
18639,Action
18639,Science fiction
935,Action
935,Science fiction
3784,Action
11244,Action
9958,Business
9958,Sandbox
75997,NA
9137,Action
9137,Science fiction
9137,Historical
13776,NA
179768,NA
32159,Action
118871,Action
23115,Action
6585,Action
6585,Science fiction
23140,NA
51133,NA
43856,NA
5010,NA
22576,Action
22576,Fantasy
22576,Horror
1660,Action
1660,Sandbox
21377,NA
36,Action
36,Fantasy
36,Historical
36,Comedy
1852,Action
1852,Warfare
21436,Science fiction
44717,Action
51034,NA
21345,Fantasy
21345,Comedy
34927,NA
51032,Action
4745,Action
4745,Fantasy
4745,Historical
20685,NA
7005,Comedy
7005,Party
6517,Action
6223,Action
72819,Action
72819,Science fiction
21430,NA
203432,Action
203432,Fantasy
203432,Historical
210710,Action
210710,Horror
76977,Historical
76977,Comedy
205731,Action
205731,Fantasy
20020,NA
6554,Science fiction
47312,Action
20126,NA
1001,Action
1001,Science fiction
1001,Comedy
13111,Fantasy
1474,Action
1474,Science fiction
209307,NA
209895,NA
45520,NA
72678,Fantasy
72678,Drama
72678,Romance
13126,Fantasy
13126,Comedy
13126,Sandbox
13126,Romance
170261,Action
217953,NA
8684,Science fiction
8684,Comedy
2263,Action
2263,Fantasy
2263,Sandbox
2263,Open world
14878,Action
14878,Fantasy
880,Action
880,Horror
880,Survival
2904,Action
2904,Comedy
2904,Kids
99467,Action
8311,Action
8311,Fantasy
39352,Action
39352,Fantasy
39352,Comedy
14297,NA
5490,Action
21338,Horror
21338,Survival
22702,NA
42865,Action
43927,Action
43927,Science fiction
27893,Fantasy
13559,Action
23472,Action
23472,Horror
320,Action
320,Science fiction
320,Horror
320,Survival
320,Sandbox
3982,Action
3982,Fantasy
35472,NA
60465,NA
19686,Action
19686,Horror
19686,Survival
20709,Science fiction
47963,NA
19640,Fantasy
3410,Non-fiction
85874,NA
123139,NA
43634,Action
77674,Party
3260,Party
38477,Action
85102,NA
26745,Action
26745,Survival
194235,Action
194235,Science fiction
194235,Comedy
21613,Action
21613,Party
23818,Action
80469,NA
6483,Business
72982,NA
79774,Sandbox
67133,NA
99734,Action
66464,Fantasy
62243,Thriller
62243,Mystery
42891,Action
217716,NA
21527,Fantasy
6192,Action
49,Action
49,Science fiction
28530,Action
28530,Science fiction
108180,Romance
21495,Action
43649,Action
50631,NA
20146,NA
47720,NA
65458,NA
64472,Party
46833,Science fiction
10111,Action
10111,Comedy
76139,NA
13064,Fantasy
5083,NA
170804,Action
44876,NA
200946,Action
47851,NA
2907,Action
2907,Fantasy
2907,Science fiction
55904,NA
47807,NA
134124,Action
8683,NA
4236,Action
4236,Comedy
4236,Warfare
21458,NA
21291,Action
85999,Business
275,Action
275,Historical
275,Warfare
49162,Action
49162,Fantasy
47956,NA
67757,NA
7395,Action
21640,Educational
3615,Action
3334,NA
5000,Action
5000,Comedy
24681,Non-fiction
3311,NA
20858,Action
3822,Action
51042,NA
38470,Action
45210,NA
65090,Educational
194951,Action
4669,NA
211292,NA
20224,Party
7661,Fantasy
7661,Comedy
3964,Action
3964,Science fiction
8291,Fantasy
8291,Historical
8291,Comedy
7378,NA
57703,Romance
20610,Action
20610,Science fiction
27890,Action
27890,Fantasy
27890,Science fiction
41040,Action
41040,Stealth
213886,Action
213886,Science fiction
44741,Action
4581,Action
4581,Science fiction
18863,Comedy
5873,NA
6534,Action
5784,Action
11410,Fantasy
11410,Science fiction
11410,Drama
49295,Action
49295,Kids
6722,NA
5900,Horror
170260,Action
10607,Non-fiction
47794,NA
80845,Action
4835,Action
4835,Horror
4835,Survival
24144,Action
24144,Historical
24144,Sandbox
24144,Educational
80094,Action
24645,Action
24281,Action
6584,NA
47849,NA
4739,NA
5205,Action
18192,Action
18192,Science fiction
8004,Action
3956,Action
3956,Educational
197973,Action
197973,Party
21583,Action
21583,Science fiction
111562,NA
213568,Action
213568,Science fiction
213570,Action
213570,Science fiction
22892,Science fiction
7194,Fantasy
7194,Science fiction
7194,Survival
7194,Historical
4897,Action
4897,Comedy
11581,Business
11581,Educational
50863,NA
6235,Action
4967,Action
50943,NA
7928,NA
18549,Action
19994,Action
19994,Science fiction
5571,Action
5571,Fantasy
5571,Historical
5571,Warfare
209064,NA
94824,Fantasy
1292,Action
1292,Comedy
1470,Action
45090,NA
213754,Action
213754,Science fiction
19744,Action
19744,Science fiction
19744,Survival
213885,Action
213885,Science fiction
3555,Action
3555,Science fiction
1654,Action
1654,Science fiction
10354,Action
78617,Action
49341,NA
3550,Action
3550,Non-fiction
47754,Non-fiction
3604,Action
3604,Science fiction
22916,Action
22916,Fantasy
22916,Science fiction
22916,Warfare
3852,Action
3852,Comedy
