kglID,Title,Year,Publisher,Genre
478,NBA Street,2001,Electronic Arts,Sports
479,Professor Layton and the Last Specter,2009,Nintendo,Puzzle
480,Monster Hunter Tri,2011,Nintendo,Role-Playing
481,Jak II,2003,Sony Computer Entertainment,Platform
482,inFAMOUS: Second Son,2014,Sony Computer Entertainment,Action
483,Ratchet & Clank: Going Commando,2003,Sony Computer Entertainment,Platform
484,Tekken 6,2009,Namco Bandai Games,Fighting
485,The Sims,2003,Electronic Arts,Simulation
486,Sonic and the Secret Rings,2007,Sega,Platform
487,Saints Row: The Third,2011,THQ,Action
488,Missile Command,1980,Atari,Shooter
489,Mario Paint,1992,Nintendo,Misc
490,Pokemon Stadium 2,2000,Nintendo,Strategy
491,Metroid,1986,Nintendo,Action
492,Call of Duty 3,2006,Activision,Shooter
493,The Legend of Zelda: A Link to the Past,2002,Nintendo,Action
494,Onimusha: Warlords,2001,Virgin Interactive,Action
495,Mortal Kombat X,2015,Warner Bros. Interactive Entertainment,Fighting
496,Mario Party,1998,Nintendo,Misc
497,Madden NFL 12,2011,Electronic Arts,Sports
498,LEGO Star Wars II: The Original Trilogy,2006,LucasArts,Action
499,Madden NFL 11,2010,Electronic Arts,Sports
500,Mario vs. Donkey Kong: Mini-Land Mayhem!,2010,Nintendo,Puzzle
501,Skate 3,2010,Electronic Arts,Sports
502,Burnout 3: Takedown,2004,Electronic Arts,Racing
503,Yokai Watch 2 Shinuchi,2014,Level 5,Role-Playing
504,Need for Speed: Shift,2009,Electronic Arts,Racing
505,Final Fantasy XIII-2,2011,Square Enix,Role-Playing
506,Mortal Kombat,1992,Arena Entertainment,Fighting
507,Call Of Duty 2: Big Red One,2005,Activision,Shooter
508,Medal of Honor,1998,Electronic Arts,Shooter
509,Fable,2004,Microsoft Game Studios,Role-Playing
510,Hannah Montana,2006,Disney Interactive Studios,Action
511,Tom Clancy's Splinter Cell,2003,Ubisoft,Action
512,Skylanders Giants,2012,Activision,Action
513,Medal of Honor Heroes,2006,Electronic Arts,Shooter
514,Super Mario Bros.: The Lost Levels,1986,Nintendo,Platform
515,Star Wars: Shadows of the Empire,1996,Nintendo,Action
516,Midnight Club: Street Racing,2000,Take-Two Interactive,Racing
517,Pac-Man: Adventures in Time,2006,Sony Computer Entertainment,Fighting
518,Halo Wars,2009,Microsoft Game Studios,Strategy
519,God of War Collection,2009,Sony Computer Entertainment,Action
520,ESPN NFL 2K5,2004,Sega,Sports
521,Mario Strikers Charged,2007,Nintendo,Sports
522,NBA 2K12,2011,Take-Two Interactive,Sports
523,Style Savvy,2008,Nintendo,Simulation
524,Harry Potter and the Chamber of Secrets,2002,Electronic Arts,Action
525,Super Mario All-Stars: Limited Edition,2010,Nintendo,Platform
526,Streets of Rage,1990,Sega,Action
527,FIFA Soccer 09,2008,Electronic Arts,Sports
528,Ratchet & Clank Future: Tools of Destruction,2007,Sony Computer Entertainment,Platform
529,NBA Live 2005,2004,Electronic Arts,Sports
530,LittleBigPlanet,2009,Sony Computer Entertainment,Platform
531,Killzone: Shadow Fall,2013,Sony Computer Entertainment,Shooter
532,Ghostbusters: The Video Game ,2009,Take-Two Interactive,Action
533,Monster Hunter Freedom 2,2007,Capcom,Role-Playing
534,WWE SmackDown vs. RAW 2007,2006,THQ,Fighting
535,Ratchet & Clank: Up Your Arsenal,2004,Sony Computer Entertainment,Platform
536,Art Academy,2010,Nintendo,Misc
537,Dragon Age: Origins,2009,Electronic Arts,Role-Playing
538,Madden NFL 08,2007,Electronic Arts,Sports
539,Sonic Adventure 2 Battle,2001,Sega,Platform
540,Dragon Warrior II,1987,Enix Corporation,Role-Playing
541,Pokemon Colosseum,2003,Nintendo,Role-Playing
542,Deca Sports,2008,Konami Digital Entertainment,Sports
543,Madden NFL 09,2008,Electronic Arts,Sports
544,Space Invaders,1978,Atari,Shooter
545,Crazy Taxi,2001,Acclaim Entertainment,Racing
546,Perfect Dark,2000,Nintendo,Action
547,Game Party,2007,Midway Games,Misc
548,Dragon Warrior,1986,Capcom,Role-Playing
549,Tomb Raider ,2013,Square Enix,Action
550,Marvel: Ultimate Alliance,2006,Activision,Role-Playing
551,PES 2009: Pro Evolution Soccer,2008,Konami Digital Entertainment,Sports
552,Mario Party 2,1999,Nintendo,Misc
553,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,2003,Take-Two Interactive,Action
554,LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,Action
555,Mortal Kombat: Deadly Alliance,2002,Midway Games,Fighting
556,Resistance 2,2008,Sony Computer Entertainment,Shooter
557,Pure,2008,Disney Interactive Studios,Racing
558,Tomb Raider: The Last Revelation,1998,Eidos Interactive,Action
559,Rock Band,2007,Electronic Arts,Misc
560,NBA 2K14,2013,Take-Two Interactive,Sports
561,Mario Party 4,2002,Nintendo,Misc
562,uDraw Studio,2010,THQ,Misc
563,Midnight Club: Los Angeles,2008,Take-Two Interactive,Racing
564,Final Fantasy V,1992,SquareSoft,Role-Playing
565,Final Fantasy Tactics,1997,SquareSoft,Role-Playing
566,Twisted Metal 2,1996,Sony Computer Entertainment,Racing
567,Halo: Combat Evolved Anniversary,2011,Microsoft Game Studios,Shooter
568,Need for Speed Carbon: Own the City,2006,Electronic Arts,Racing
569,The Sims: Bustin' Out,2003,Electronic Arts,Simulation
570,Riven: The Sequel to Myst,1997,Red Orb,Adventure
571,Tom Clancy's Rainbow Six: Vegas 2,2008,Ubisoft,Shooter
572,Sonic Adventure,1998,Sega,Platform
573,Ice Hockey,1988,Nintendo,Sports
574,pro evolution soccer 2011,2010,Konami Digital Entertainment,Sports
575,Dragon Ball Z: Budokai 2,2003,Atari,Fighting
576,ATV Offroad Fury,2001,Sony Computer Entertainment,Racing
577,Dino Crisis,1998,Capcom,Action
578,Minecraft,2014,Microsoft Game Studios,Misc
579,Need for Speed: ProStreet,2007,Electronic Arts,Racing
580,Tetris Plus,1996,JVC,Puzzle
581,Pro Wrestling,1987,Nintendo,Fighting
582,Theme Hospital,1997,Electronic Arts,Strategy
583,Frogger's Adventures: Temple of the Frog,2001,Konami Digital Entertainment,Adventure
584,Need for Speed ,2015,Electronic Arts,Racing
585,LEGO Indiana Jones: The Original Adventures,2008,LucasArts,Action
586,Monopoly,1994,Hasbro Interactive,Misc
587,Batman: Arkham Origins,2013,Warner Bros. Interactive Entertainment,Action
588,Dead Island,2011,Deep Silver,Action
589,Guitar Hero,2005,RedOctane,Misc
590,Kinect: Disneyland Adventures,2011,Microsoft Game Studios,Misc
591,WCW/nWo Revenge,1998,THQ,Fighting
592,Bloodborne,2015,Sony Computer Entertainment,Action
593,NBA 2K15,2014,Take-Two Interactive,Sports
594,Yu-Gi-Oh! The Duelists of the Roses,2001,Konami Digital Entertainment,Misc
595,Half-Life 2,2004,Vivendi Games,Shooter
596,The Incredibles,2004,THQ,Action
597,Tony Hawk's Underground 2,2004,Activision,Sports
598,Kinect Sports: Season Two,2011,Microsoft Game Studios,Sports
599,Kirby's Dream Land 2,1995,Nintendo,Platform
600,Donkey Kong Land II,1996,Nintendo,Platform
601,Dragon Warrior Monsters,1998,Eidos Interactive,Role-Playing
602,Skylanders SWAP Force,2013,Activision,Platform
603,WWE SmackDown vs Raw 2008,2007,THQ,Fighting
604,My Fitness Coach,2008,Ubisoft,Sports
605,Resident Evil - Code: Veronica X,2001,Capcom,Action
606,The Sims 3,2010,Electronic Arts,Simulation
607,The Legend of Zelda: Majora's Mask 3D,2015,Nintendo,Action
608,Just Dance Kids,2010,Ubisoft,Misc
609,Mario Tennis,2000,Nintendo,Sports
610,Grand Theft Auto,1997,Take-Two Interactive,Action
611,James Bond 007: Everything or Nothing,2004,Electronic Arts,Shooter
612,WarioWare Touched!,2004,Nintendo,Puzzle
613,Need For Speed: High Stakes,1999,Electronic Arts,Racing
614,Chrono Trigger,1995,SquareSoft,Role-Playing
615,Cool Boarders 3,1998,989 Studios,Sports
616,LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,Action
617,Guild Wars 2,2012,NCSoft,Action
618,Pokemon Ranger: Shadows of Almia,2008,Nintendo,Role-Playing
619,God of War: Ascension,2013,Sony Computer Entertainment,Action
620,Pro Evolution Soccer 2010,2009,Konami Digital Entertainment,Sports
621,Just Dance 2015,2014,Ubisoft,Misc
622,Yokai Watch Busters,2015,Level 5,Action
623,Mario Bros.,1983,Nintendo,Platform
624,TOCA Touring Car Championship,1997,Codemasters,Racing
625,Paper Mario: Sticker Star,2012,Nintendo,Role-Playing
626,Sonic's Ultimate Genesis Collection,2009,Sega,Misc
627,Super Monkey Ball: Banana Blitz,2006,Sega,Misc
628,Kirby: Nightmare in Dream Land,2002,Nintendo,Platform
629,Wario Land 4,2001,Nintendo,Platform
630,Resident Evil 4,2007,Capcom,Action
631,Onimusha 2: Samurai's Destiny,2002,Capcom,Adventure
632,Cool Boarders 2,1997,UEP Systems,Sports
633,Paper Mario: The Thousand-Year Door,2004,Nintendo,Role-Playing
634,Monster Hunter Tri,2009,Nintendo,Role-Playing
635,Dissidia: Final Fantasy,2008,Square Enix,Fighting
636,Sonic Advance,2001,Sega,Platform
637,Spyro: Season of Ice,2001,Vivendi Games,Platform
638,Teenage Mutant Ninja Turtles II: The Arcade Game,1990,Konami Digital Entertainment,Action
639,Dance Dance Revolution X2,2009,Konami Digital Entertainment,Simulation
640,New Super Luigi U,2013,Nintendo,Platform
641,Prince of Persia: The Sands of Time,2003,Ubisoft,Action
642,Scribblenauts,2009,Warner Bros. Interactive Entertainment,Puzzle
643,The Legend of Zelda: Link's Awakening DX,1998,Nintendo,Adventure
644,BioShock 2,2010,Take-Two Interactive,Shooter
645,Devil May Cry 3: Dante's Awakening Special Edition,2006,Capcom,Action
646,Rock Band 2,2008,Electronic Arts,Misc
647,Frogger,1981,Parker Bros.,Action
648,Guitar Hero II,2007,Activision,Misc
649,Wario Land 3,2000,Nintendo,Platform
650,Pro Yakyuu Family Stadium,1986,Namco Bandai Games,Sports
651,Sonic Unleashed,2008,Sega,Platform
652,High School Musical: Makin' the Cut!,2007,Disney Interactive Studios,Puzzle
653,Pro Evolution Soccer 2012,2011,Konami Digital Entertainment,Sports
654,Saints Row,2006,THQ,Action
655,Star Wars: Knights of the Old Republic,2003,Activision,Role-Playing
656,Kirby's Pinball Land,1992,Nintendo,Misc
657,Donkey Kong Country,2000,Nintendo,Platform
658,Hitman: Absolution,2012,Square Enix,Action
659,Yu-Gi-Oh: Duel Monsters 4,2000,Konami Digital Entertainment,Role-Playing
660,ATV Offroad Fury 2,2002,THQ,Racing
661,Forza Motorsport 5,2013,Microsoft Game Studios,Racing
662,Madden NFL 25,2013,Electronic Arts,Sports
663,Pokemon Ranger,2006,Nintendo,Role-Playing
664,Mario & Luigi: Superstar Saga,2003,Nintendo,Role-Playing
665,Final Fantasy XIII,2010,Square Enix,Role-Playing
666,Star Wars: Rogue Squadron,1998,Nintendo,Simulation
667,Tennis,1984,Nintendo,Sports
668,The Sims: House Party,2001,Electronic Arts,Simulation
669,Your Shape featuring Jenny McCarthy,2009,Ubisoft,Sports
670,Syphon Filter 2,2000,Sony Computer Entertainment,Shooter
671,Tom Clancy's Rainbow Six: Siege,2015,Ubisoft,Shooter
672,Volleyball,1987,Nintendo,Sports
673,Call of Duty: Roads to Victory,2007,Activision,Shooter
674,Super Mario RPG: Legend of the Seven Stars,1996,Nintendo,Role-Playing
675,Mahjong,1983,Nintendo,Misc
676,R.C. Pro-Am,1988,Nintendo,Racing
677,SimCity 2000,1992,Maxis,Simulation
678,Demon Attack,1981,Imagic,Shooter
679,Dance Dance Revolution Extreme,2004,Konami Digital Entertainment,Simulation
680,Tetris DS,2006,Nintendo,Puzzle
681,Final Fantasy Tactics Advance,2003,SquareSoft,Role-Playing
682,Far Cry: Primal,2016,Ubisoft,Action
683,Toy Story 3: The Video Game,2010,Disney Interactive Studios,Action
684,Final Fantasy III,2006,Square Enix,Role-Playing
685,Kirby's Epic Yarn,2010,Nintendo,Platform
686,Project Gotham Racing,2001,Microsoft Game Studios,Racing
687,Golf,1989,Nintendo,Sports
688,Tony Hawk's Pro Skater,2000,Activision,Sports
689,Need for Speed: Hot Pursuit 2,2002,Electronic Arts,Racing
690,Mario Sports Mix,2010,Nintendo,Sports
691,Rock Band,2007,MTV Games,Misc
692,Dynasty Warriors 4,2003,Tecmo Koei,Action
693,Parasite Eve,1998,SquareSoft,Role-Playing
694,Scooby-Doo! Night of 100 Frights,2002,THQ,Platform
695,Project Gotham Racing ,2002,Microsoft Game Studios,Action
696,Need for Speed: Most Wanted 5-1-0,2005,Electronic Arts,Racing
697,Portal 2,2011,Valve Software,Shooter
698,Devil May Cry 3: Dante's Awakening,2005,Capcom,Action
699,Derby Stallion,1997,ASCII Entertainment,Sports
700,Dead Rising,2006,Capcom,Action
701,NBA 2K11,2010,Take-Two Interactive,Sports
702,Wipeout: The Game,2009,Mindscape,Misc
703,The Sims 2: Pets,2006,Electronic Arts,Simulation
704,Battlefield: Hardline,2015,Electronic Arts,Shooter
705,Metal Gear Solid: Peace Walker,2010,Konami Digital Entertainment,Action
706,World of Warcraft: Cataclysm,2010,Activision,Role-Playing
707,Tetris Worlds,2002,THQ,Puzzle
708,Need For Speed: Undercover,2008,Electronic Arts,Racing
709,Dance Dance Revolution: Hottest Party,2007,Konami Digital Entertainment,Simulation
710,Mario Party 5,2003,Nintendo,Misc
711,Ghostbusters: The Video Game ,2010,Take-Two Interactive,Action
712,Sim Theme Park,1998,Electronic Arts,Strategy
713,Warcraft: Orcs & Humans,1994,Activision,Strategy
714,Spec Ops: Airborne Commando,2002,Take-Two Interactive,Shooter
715,Kingdom Hearts: Birth by Sleep,2010,Square Enix,Role-Playing
716,UFC 2009 Undisputed,2009,THQ,Fighting
717,Dark Souls,2011,Namco Bandai Games,Role-Playing
718,Yu-Gi-Oh! The Eternal Duelist Soul,2001,Konami Digital Entertainment,Strategy
719,Tom Clancy's Splinter Cell: Conviction,2010,Ubisoft,Action
720,Pokemon Mystery Dungeon: Red/Blue Rescue Team,2005,Nintendo,Role-Playing
721,R4: Ridge Racer Type 4,1998,Namco Bandai Games,Racing
722,SoulCalibur II,2003,Namco Bandai Games,Fighting
723,Mario & Luigi: Dream Team,2013,Nintendo,Role-Playing
724,Carnival Games,2008,Take-Two Interactive,Misc
725,Pokemon Mystery Dungeon: Blue Rescue Team,2005,Nintendo,Role-Playing
726,Sonic Mega Collection,2002,Infogrames,Misc
727,Diablo III,2013,Activision,Role-Playing
728,NBA Jam,1992,Arena Entertainment,Sports
729,PGR4 - Project Gotham Racing 4,2007,Microsoft Game Studios,Racing
730,Kingdom Hearts 358/2 Days,2009,Square Enix,Role-Playing
731,Dance Central 2,2011,Microsoft Game Studios,Misc
732,Rayman Raving Rabbids: TV Party,2008,Ubisoft,Misc
733,SOCOM: U.S. Navy SEALs: Combined Assault,2006,Sony Computer Entertainment,Shooter
734,Peter Jackson's King Kong: The Official Game of the Movie,2005,Ubisoft,Action
735,Donkey Kong Country,2003,Nintendo,Platform
736,Need for Speed: The Run,2011,Electronic Arts,Action
737,Madden NFL 15,2014,Electronic Arts,Sports
738,1080Â°: TenEighty Snowboarding,1998,Nintendo,Sports
739,NBA Live 2004,2003,Electronic Arts,Sports
740,Dead Space,2008,Electronic Arts,Action
741,Call of Duty 2,2005,Activision,Shooter
742,Forza Horizon,2012,Microsoft Game Studios,Racing
743,TouchMaster,2007,Midway Games,Puzzle
744,Fire Emblem: Awakening,2012,Nintendo,Role-Playing
745,DriveClub,2014,Sony Computer Entertainment,Racing
746,Super Street Fighter II,1993,Nintendo,Fighting
747,Mortal Kombat vs. DC Universe,2008,Midway Games,Fighting
748,Tenchu: Stealth Assassins,1997,Activision,Action
749,Tennis,1989,Nintendo,Sports
750,SimCity,1991,Nintendo,Simulation
751,Dragon Age: Inquisition,2014,Electronic Arts,Role-Playing
752,Sonic Classic Collection,2010,Sega,Platform
753,Spyro: Enter the Dragonfly,2002,Universal Interactive,Platform
754,Devil May Cry 2,2003,Capcom,Action
755,Burnout Paradise,2008,Electronic Arts,Racing
756,E.T.: The Extra Terrestrial,1981,Atari,Action
757,BioShock Infinite,2013,Take-Two Interactive,Shooter
758,Hot Shots Golf: Open Tee,2004,Sony Computer Entertainment,Sports
759,Rad Racer,1986,Nintendo,Racing
760,Soccer,1985,Nintendo,Sports
761,Kirby Squeak Squad,2006,Nintendo,Platform
762,Tom Clancy's Rainbow Six: Vegas,2006,Ubisoft,Shooter
763,Crash Nitro Kart,2003,Vivendi Games,Racing
764,Grand Theft Auto: San Andreas,2005,Take-Two Interactive,Action
765,Star Wars: Dark Forces,1994,LucasArts,Shooter
766,NBA Street Vol. 2,2003,Electronic Arts,Sports
767,Def Jam Vendetta,2003,Electronic Arts,Fighting
768,Who wants to be a millionaire,1999,Disney Interactive Studios,Misc
769,Scooby Doo and the Cyber Chase,2001,THQ,Adventure
770,Alleyway,1989,Nintendo,Puzzle
771,Dragon Ball Z: Budokai 3,2004,Atari,Fighting
772,Jet Moto 2,1997,Sony Computer Entertainment,Racing
773,Tom Clancy's Ghost Recon,2002,Ubisoft,Shooter
774,X-Men Legends,2004,Activision,Role-Playing
775,Mortal Kombat II,1993,Acclaim Entertainment,Fighting
776,Virtua Fighter 2,1995,Sega,Fighting
777,Tetris DX,1998,Nintendo,Puzzle
778,Mario Super Sluggers,2008,Nintendo,Sports
779,The Legend of Zelda: Oracle of Ages,2001,Nintendo,Action
780,Monopoly,2008,Electronic Arts,Misc
781,Red Faction,2001,THQ,Shooter
782,The Sims: Makin' Magic,2003,Electronic Arts,Simulation
783,MX Unleashed,2004,THQ,Racing
784,PaRappa The Rapper,1996,Sony Computer Entertainment,Misc
785,Toy Story Mania!,2009,Disney Interactive Studios,Misc
786,Mario Party 3,2000,Nintendo,Misc
787,Game Party 2,2008,Midway Games,Misc
788,Destiny: The Taken King,2015,Activision,Shooter
789,LEGO Star Wars III: The Clone Wars,2011,LucasArts,Action
790,Star Wars Rogue Leader: Rogue Squadron II,2001,LucasArts,Simulation
791,Max Payne 3,2012,Take-Two Interactive,Shooter
792,Need for Speed Rivals,2013,Electronic Arts,Racing
793,Yokai Watch,2013,Nintendo,Role-Playing
794,Ratchet & Clank Future: A Crack in Time,2009,Sony Computer Entertainment,Platform
795,Yu-Gi-Oh! Forbidden Memories,1999,Konami Digital Entertainment,Role-Playing
796,Mortal Kombat: Deception,2004,Midway Games,Fighting
797,Hot Shots Golf 2,1999,Sony Computer Entertainment,Sports
798,Medal of Honor: European Assault ,2005,Electronic Arts,Shooter
799,WCW Nitro,1998,THQ,Fighting
800,High School Musical: Sing It!,2007,Disney Interactive Studios,Misc
801,Star Fox Adventures,2002,Nintendo,Adventure
802,FIFA 2000,1998,Electronic Arts,Sports
803,Dynasty Warriors 3,2001,THQ,Action
804,Donkey Kong Country Returns,2013,Nintendo,Platform
805,The Legend of Zelda: Oracle of Seasons,2001,Nintendo,Adventure
806,Shrek 2,2004,Activision,Platform
807,The Legend of Dragoon,1999,Sony Computer Entertainment,Role-Playing
808,Turok 2: Seeds of Evil,1997,Acclaim Entertainment,Platform
809,SingStar,2004,Sony Computer Entertainment,Misc
810,LittleBigPlanet 3,2014,Sony Computer Entertainment,Platform
811,NBA Live 2002,2001,Electronic Arts,Sports
812,Phineas and Ferb,2009,Disney Interactive Studios,Action
813,Chrono Cross,1999,SquareSoft,Role-Playing
814,GoldenEye 007 ,2010,Activision,Action
815,Mario Party: Island Tour,2013,Nintendo,Misc
816,Jak 3,2004,Sony Computer Entertainment,Platform
817,Rayman Raving Rabbids 2,2007,Ubisoft,Misc
818,Kingdom Hearts: Chain of Memories,2004,Square Enix,Role-Playing
819,Pinball,1984,Nintendo,misc
820,inFAMOUS 2,2011,Sony Computer Entertainment,Action
821,Gran Turismo Concept 2001 Tokyo,2001,Unknown,Racing
822,Demon's Souls,2009,Namco Bandai Games,Role-Playing
823,NCAA Football 06,2005,Electronic Arts,Sports
824,"Hey You, Pikachu!",1998,Nintendo,Simulation
825,2 Games in 1: Sonic Advance & ChuChu Rocket!,2005,THQ,Misc
826,World of Warcraft: Mists of Pandaria,2012,Activision,Role-Playing
827,Jet Moto,1996,Sony Computer Entertainment,Racing
828,Just Cause 3,2015,Square Enix,Action
829,Secret of Mana,1993,SquareSoft,Role-Playing
830,The Orange Box,2007,Electronic Arts,Shooter
831,Air Combat,1995,Sony Computer Entertainment,Simulation
832,Kirby: Triple Deluxe,2014,Nintendo,Platform
833,Sonic & Knuckles,1994,Sega,Platform
834,The Sims: Hot Date,2001,Electronic Arts,Simulation
835,Metroid Prime 3: Corruption,2007,Nintendo,Shooter
836,Dragon Quest VI: Realms of Revelation,2010,Nintendo,Role-Playing
837,The Evil Within,2014,Bethesda Softworks,Action
838,DDRMAX2: Dance Dance Revolution,2003,Konami Digital Entertainment,Simulation
839,Crazy Taxi,2000,Sega,Racing
840,Virtua Fighter 4,2002,Sega,Fighting
841,Sly 2: Band of Thieves,2004,Sony Computer Entertainment,Platform
842,Sonic Advance 2,2002,Sega,Platform
